АВС/ DEF;От;До;Емкость;Оператор;Регион
342;5729000;5729215;216;Ростелеком;Большесосновский |Пермский край
342;5729500;5729599;100;Ростелеком;Большесосновский |Пермский край
342;5729600;5729699;100;Теле-Инвест;Большесосновский |Пермский край
342;5820000;5821520;1521;Ростелеком;Ординский |Пермский край
342;5821700;5821799;100;Ростелеком;Ординский |Пермский край
342;5821800;5821899;100;Теле-Инвест;Ординский |Пермский край
342;5822100;5822499;400;Ростелеком;Ординский |Пермский край
342;5823100;5823199;100;Ростелеком;Ординский |Пермский край
342;5824100;5824199;100;Ростелеком;Ординский |Пермский край
342;5825310;5825359;50;Ростелеком;Ординский |Пермский край
342;5826100;5826299;200;Ростелеком;Ординский |Пермский край
342;5826500;5826509;10;РТ-Мобайл;Ординский |Пермский край
342;5826510;5826559;50;Ростелеком;Ординский |Пермский край
342;5826600;5826615;16;Ростелеком;Ординский |Пермский край
342;5828600;5828715;116;Ростелеком;Ординский |Пермский край
342;5921000;5922699;1700;Ростелеком;Уинский |Пермский край
342;5922700;5922799;100;Теле-Инвест;Уинский |Пермский край
342;5923000;5924695;1696;Ростелеком;Уинский |Пермский край
342;5931100;5931299;200;Ростелеком;Уинский |Пермский край
342;5932100;5932199;100;Ростелеком;Уинский |Пермский край
342;5933100;5933199;100;Ростелеком;Уинский |Пермский край
342;5934100;5934199;100;Ростелеком;Уинский |Пермский край
342;5935100;5935109;10;РТ-Мобайл;Уинский |Пермский край
342;5935110;5935159;50;Ростелеком;Уинский |Пермский край
342;5942100;5942199;100;Ростелеком;Уинский |Пермский край
342;5943100;5943199;100;Ростелеком;Уинский |Пермский край
342;5944100;5944399;300;Ростелеком;Уинский |Пермский край
342;5945100;5945299;200;Ростелеком;Уинский |Пермский край
342;6030300;6030799;500;Ростелеком;Кудымкар |Пермский край
342;6030800;6030899;100;Теле-Инвест;Кудымкарский |Пермский край
342;6031110;6031159;50;Ростелеком;Кудымкарский |Пермский край
342;6031200;6031299;100;Ростелеком;Кудымкарский |Пермский край
342;6031300;6031309;10;РТ-Мобайл;Кудымкар |Пермский край
342;6031310;6031359;50;Ростелеком;Кудымкарский |Пермский край
342;6031400;6031699;300;Ростелеком;Кудымкарский |Пермский край
342;6031710;6031759;50;Ростелеком;Кудымкарский |Пермский край
342;6032310;6032359;50;Ростелеком;Кудымкарский |Пермский край
342;6032400;6032599;200;Ростелеком;Кудымкарский |Пермский край
342;6032710;6032759;50;Ростелеком;Кудымкарский |Пермский край
342;6033100;6033799;700;Ростелеком;Кудымкарский |Пермский край
342;6034700;6034799;100;Ростелеком;Кудымкарский |Пермский край
342;6035000;6035966;967;Ростелеком;Кудымкарский |Пермский край
342;6036100;6036199;100;Ростелеком;Кудымкарский |Пермский край
342;6036210;6036259;50;Ростелеком;Кудымкарский |Пермский край
342;6036300;6036449;150;Ростелеком;Кудымкарский |Пермский край
342;6036500;6036599;100;Ростелеком;Кудымкарский |Пермский край
342;6037100;6037249;150;Ростелеком;Кудымкарский |Пермский край
342;6038300;6038309;10;Ростелеком;Кудымкарский |Пермский край
342;6038310;6038359;50;Ростелеком;Кудымкарский |Пермский край
342;6038360;6038363;4;Ростелеком;Кудымкарский |Пермский край
342;6041000;6049299;8300;Ростелеком;Кудымкар |Пермский край
342;6049300;6049799;500;Ростелеком;Кудымкар |Пермский край
342;6051000;6051999;1000;Ростелеком;Кудымкар |Пермский край
342;6122100;6122699;600;Ростелеком;Чернушинский |Пермский край
342;6122700;6122709;10;РТ-Мобайл;Чернушка |Чернушинский |Пермский край
342;6122710;6122759;50;Ростелеком;Чернушинский |Пермский край
342;6123100;6123199;100;Ростелеком;Чернушинский |Пермский край
342;6123310;6123359;50;Ростелеком;Чернушинский |Пермский край
342;6123510;6123559;50;Ростелеком;Чернушинский |Пермский край
342;6124100;6124299;200;Ростелеком;Чернушинский |Пермский край
342;6124310;6124359;50;Ростелеком;Чернушинский |Пермский край
342;6124410;6124459;50;Ростелеком;Чернушинский |Пермский край
342;6124500;6124727;228;Ростелеком;Чернушинский |Пермский край
342;6124800;6124819;20;Ростелеком;Чернушинский |Пермский край
342;6125100;6125199;100;Ростелеком;Чернушинский |Пермский край
342;6125210;6125259;50;Ростелеком;Чернушинский |Пермский край
342;6125300;6125399;100;Ростелеком;Чернушинский |Пермский край
342;6125410;6125459;50;Ростелеком;Чернушинский |Пермский край
342;6125500;6125599;100;Ростелеком;Чернушинский |Пермский край
342;6125610;6125659;50;Ростелеком;Чернушинский |Пермский край
342;6125710;6125759;50;Ростелеком;Чернушинский |Пермский край
342;6126410;6126459;50;Ростелеком;Чернушинский |Пермский край
342;6128100;6128499;400;Ростелеком;Чернушинский |Пермский край
342;6128600;6128799;200;Ростелеком;Чернушинский |Пермский край
342;6130000;6134999;5000;Ростелеком;Чернушинский |Пермский край
342;6140000;6153999;14000;Ростелеком;Чернушинский |Пермский край
342;6154000;6154999;1000;Связь объектов транспорта и добычи нефти;Чернушинский |Пермский край
342;6155000;6155999;1000;Ростелеком;Чернушинский |Пермский край
342;6156000;6156099;100;Связь объектов транспорта и добычи нефти;Чернушинский |Пермский край
342;6156300;6156499;200;Связь объектов транспорта и добычи нефти;Чернушинский |Пермский край
342;6156600;6156799;200;Связь объектов транспорта и добычи нефти;Чернушинский |Пермский край
342;6157000;6159999;3000;Ростелеком;Чернушинский |Пермский край
342;6160000;6160199;200;ЛУКОЙЛ-ИНФОРМ;Чернушинский |Пермский край
342;6160600;6160699;100;ЛУКОЙЛ-ИНФОРМ;Чернушинский |Пермский край
342;6161500;6161599;100;Теле-Инвест;Чернушинский |Пермский край
342;6222100;6222199;100;Ростелеком;Куединский |Пермский край
342;6222300;6222699;400;Ростелеком;Куединский |Пермский край
342;6222700;6222709;10;РТ-Мобайл;Куединский |Пермский край
342;6222710;6222759;50;Ростелеком;Куединский |Пермский край
342;6223110;6223159;50;Ростелеком;Куединский |Пермский край
342;6223300;6223327;28;Ростелеком;Куединский |Пермский край
342;6223400;6223599;200;Ростелеком;Куединский |Пермский край
342;6223610;6223659;50;Ростелеком;Куединский |Пермский край
342;6224100;6224199;100;Ростелеком;Куединский |Пермский край
342;6224310;6224359;50;Ростелеком;Куединский |Пермский край
342;6224410;6224459;50;Ростелеком;Куединский |Пермский край
342;6225100;6225299;200;Ростелеком;Куединский |Пермский край
342;6225400;6225699;300;Ростелеком;Куединский |Пермский край
342;6226100;6226199;100;Ростелеком;Куединский |Пермский край
342;6226200;6226227;28;"междугородной и международной электрической связи ""Ростелеком";Куединский |Пермский край
342;6226300;6226499;200;Ростелеком;Куединский |Пермский край
342;6226510;6226559;50;Ростелеком;Куединский |Пермский край
342;6227100;6227199;100;Ростелеком;Куединский |Пермский край
342;6227400;6227699;300;Ростелеком;Куединский |Пермский край
342;6228100;6228199;100;Ростелеком;Куединский |Пермский край
342;6228310;6228359;50;Ростелеком;Куединский |Пермский край
342;6228410;6228459;50;Ростелеком;Куединский |Пермский край
342;6228500;6228599;100;Ростелеком;Куединский |Пермский край
342;6228710;6228759;50;Ростелеком;Куединский |Пермский край
342;6229100;6229199;100;Ростелеком;Куединский |Пермский край
342;6229300;6229399;100;Ростелеком;Куединский |Пермский край
342;6229500;6229599;100;Ростелеком;Куединский |Пермский край
342;6229700;6229799;100;Ростелеком;Куединский |Пермский край
342;6231000;6232535;1536;Ростелеком;Куединский |Пермский край
342;6233000;6234535;1536;Ростелеком;Куединский |Пермский край
342;6235000;6235291;292;Ростелеком;Куединский |Пермский край
342;6235292;6235299;8;Ростелеком;Куединский |Пермский край
342;6235300;6235399;100;Ростелеком;Куединский |Пермский край
342;6235400;6235495;96;Ростелеком;Куединский |Пермский край
342;6235496;6235679;184;Ростелеком;Куединский |Пермский край
342;6240000;6240099;100;Ростелеком;Куединский |Пермский край
342;6240200;6240499;300;ЛУКОЙЛ-ИНФОРМ;Куединский |Пермский край
342;6241000;6241099;100;Теле-Инвест;Куединский |Пермский край
342;6520000;6539999;20000;Ростелеком;Добрянка |Пермский край
342;6540000;6540299;300;ЛУКОЙЛ-ИНФОРМ;Добрянский |Пермский край
342;6541000;6541099;100;"Научно-производственное объединение ""Импульс";Добрянский |Пермский край
342;6541100;6541599;500;Теле-Инвест;Добрянка |Пермский край
342;6570100;6570199;100;Ростелеком;Добрянский |Пермский край
342;6570200;6570209;10;РТ-Мобайл;Добрянский |Пермский край
342;6570210;6570259;50;Ростелеком;Добрянский |Пермский край
342;6570410;6570459;50;Ростелеком;Добрянский |Пермский край
342;6570500;6570599;100;Ростелеком;Добрянский |Пермский край
342;6573310;6573359;50;Ростелеком;Добрянский |Пермский край
342;6573400;6573499;100;Ростелеком;Добрянский |Пермский край
342;6573510;6573559;50;Ростелеком;Добрянский |Пермский край
342;6573600;6573799;200;Ростелеком;Добрянский |Пермский край
342;6575000;6576999;2000;Ростелеком;Добрянский |Пермский край
342;6577110;6577159;50;Ростелеком;Добрянский |Пермский край
342;6577200;6577799;600;Ростелеком;Добрянский |Пермский край
342;6578100;6578199;100;Ростелеком;Добрянский |Пермский край
342;6579000;6579999;1000;Ростелеком;Добрянский |Пермский край
342;6591100;6591399;300;Связь объектов транспорта и добычи нефти;Добрянка |Пермский край
342;6592000;6592999;1000;Связь объектов транспорта и добычи нефти;Добрянка |Пермский край
342;6593000;6593999;1000;ИНТЕР РАО - Электрогенерация;Добрянка |Пермский край
342;6594000;6594099;100;Теле-Инвест;Добрянка |Пермский край
342;6594100;6594299;200;Ростелеком;Добрянка |Пермский край
342;6594300;6594399;100;Инновационные решения;Добрянка |Пермский край
342;6595000;6595999;1000;ИНТЕР РАО - Электрогенерация;Добрянка |Пермский край
342;6597000;6597099;100;Ростелеком;Добрянка |Пермский край
342;6597100;6597399;300;Телекон;Добрянка |Пермский край
342;6621000;6624071;3072;Ростелеком;Октябрьский |Пермский край
342;6624072;6624081;10;РТ-Мобайл;Октябрьский |Пермский край
342;6624100;6624199;100;Теле-Инвест;Октябрьский |Пермский край
342;6630000;6631999;2000;Ростелеком;Октябрьский |Пермский край
342;6632000;6632999;1000;Закамская Телефонная Компания;Октябрьский |Пермский край
342;6633000;6639999;7000;Ростелеком;Октябрьский |Пермский край
342;6660000;6669999;10000;Ростелеком;Октябрьский |Пермский край
342;6821000;6821999;1000;Ростелеком;Частинский |Пермский край
342;6822000;6822009;10;РТ-Мобайл;Частинский |Пермский край
342;6822100;6822599;500;Ростелеком;Частинский |Пермский край
342;6823100;6823499;400;Ростелеком;Частинский |Пермский край
342;6823800;6823899;100;Ростелеком;Частинский |Пермский край
342;6824400;6824699;300;Ростелеком;Частинский |Пермский край
342;6825300;6825399;100;Ростелеком;Частинский |Пермский край
342;6825500;6825699;200;Ростелеком;Частинский |Пермский край
342;6826300;6826499;200;Ростелеком;Частинский |Пермский край
342;6827000;6827031;32;Ростелеком;Частинский |Пермский край
342;6827032;6827095;64;Ростелеком;Частинский |Пермский край
342;6827100;6827299;200;Ростелеком;Частинский |Пермский край
342;6830300;6830499;200;ЛУКОЙЛ-ИНФОРМ;Частинский |Пермский край
342;6831000;6831099;100;Теле-Инвест;Частинский |Пермский край
342;6932200;6932299;100;Связь объектов транспорта и добычи нефти;Горнозаводский |Пермский край
342;6933100;6933323;224;Ростелеком;Горнозаводский |Пермский край
342;6933324;6933339;16;Ростелеком;Горнозаводский |Пермский край
342;6933400;6933575;176;Ростелеком;Горнозаводский |Пермский край
342;6933600;6933789;190;Ростелеком;Горнозаводский |Пермский край
342;6933790;6933799;10;РТ-Мобайл;Горнозаводск |Горнозаводский |Пермский край
342;6933800;6933899;100;Ростелеком;Горнозаводский |Пермский край
342;6933900;6933927;28;Ростелеком;Горнозаводский |Пермский край
342;6934000;6934047;48;Ростелеком;Горнозаводский |Пермский край
342;6934100;6934799;700;Ростелеком;Горнозаводский |Пермский край
342;6936600;6936799;200;Связь объектов транспорта и добычи нефти;Горнозаводский |Пермский край
342;6936900;6936999;100;Связь объектов транспорта и добычи нефти;Горнозаводский |Пермский край
342;6937000;6937099;100;Теле-Инвест;Горнозаводский |Пермский край
342;6937100;6937649;550;Ростелеком;Горнозаводск |Горнозаводский |Пермский край
342;6938200;6938599;400;Ростелеком;Горнозаводский |Пермский край
342;6938600;6938699;100;К Телеком;Горнозаводск |Горнозаводский |Пермский край
342;6939000;6939911;912;Ростелеком;Горнозаводский |Пермский край
342;6940000;6949999;10000;Ростелеком;Горнозаводск |Горнозаводский |Пермский край
342;7120000;7130899;10900;Ростелеком;Кунгур |Пермский край
342;7131000;7134799;3800;Ростелеком;Кунгур |Пермский край
342;7134970;7134979;10;РТ-Мобайл;Кунгур |Пермский край
342;7134980;7134987;8;Ростелеком;Кунгур |Пермский край
342;7134988;7135999;1012;Вымпел-Коммуникации;Кунгур |Пермский край
342;7136000;7137935;1936;Ростелеком;Кунгур |Пермский край
342;7137936;7138999;1064;Вымпел-Коммуникации;Кунгур |Пермский край
342;7139000;7139999;1000;Ростелеком;Кунгур |Пермский край
342;7140000;7140099;100;Ростелеком;Кунгурский |Пермский край
342;7141000;7141199;200;Ростелеком;Кунгур |Пермский край
342;7141200;7142999;1800;Ростелеком;Кунгур |Пермский край
342;7143000;7143999;1000;Ростелеком;Кунгурский |Пермский край
342;7144000;7144009;10;Вымпел-Коммуникации;Кунгур |Пермский край
342;7144010;7144559;550;Ростелеком;Кунгурский |Пермский край
342;7144560;7144599;40;Вымпел-Коммуникации;Кунгур |Пермский край
342;7144600;7144987;388;Ростелеком;Кунгурский |Пермский край
342;7144988;7144999;12;Вымпел-Коммуникации;Кунгур |Пермский край
342;7145000;7145059;60;Ростелеком;Кунгурский |Пермский край
342;7145060;7145099;40;Вымпел-Коммуникации;Кунгур |Пермский край
342;7145100;7145127;28;Ростелеком;Кунгурский |Пермский край
342;7145128;7145149;22;Вымпел-Коммуникации;Кунгур |Пермский край
342;7145200;7145599;400;Ростелеком;Кунгурский |Пермский край
342;7145710;7145759;50;Ростелеком;Кунгурский |Пермский край
342;7145911;7145959;49;Ростелеком;Кунгурский |Пермский край
342;7151100;7151599;500;Ростелеком;Кунгурский |Пермский край
342;7152100;7152199;100;Ростелеком;Кунгурский |Пермский край
342;7152200;7152399;200;Вымпел-Коммуникации;Кунгур |Пермский край
342;7152400;7152499;100;Ростелеком;Кунгурский |Пермский край
342;7152500;7153099;600;Вымпел-Коммуникации;Кунгур |Пермский край
342;7153100;7153699;600;Ростелеком;Кунгурский |Пермский край
342;7156000;7156559;560;Ростелеком;Кунгурский |Пермский край
342;7157000;7157575;576;Ростелеком;Кунгурский |Пермский край
342;7157610;7157659;50;Ростелеком;Кунгурский |Пермский край
342;7157700;7157799;100;Ростелеком;Кунгурский |Пермский край
342;7158400;7158499;100;Ростелеком;Кунгурский |Пермский край
342;7158600;7158679;80;Ростелеком;Кунгурский |Пермский край
342;7158700;7158799;100;Ростелеком;Кунгурский |Пермский край
342;7160000;7160999;1000;Связь объектов транспорта и добычи нефти;Кунгурский |Пермский край
342;7161000;7161099;100;Ростелеком;Кунгур |Пермский край
342;7161100;7161299;200;Связь объектов транспорта и добычи нефти;Кунгурский |Пермский край
342;7161300;7161399;100;Ростелеком;Кунгур |Пермский край
342;7161400;7161499;100;Ростелеком;Кунгур |Пермский край
342;7161500;7161599;100;Теле-Инвест;Кунгурский |Пермский край
342;7161900;7161999;100;Ростелеком;Кунгурский |Пермский край
342;7162000;7162599;600;Ростелеком;Кунгур |Пермский край
342;7162600;7162899;300;Телекон;Кунгур |Пермский край
342;7163200;7163499;300;Ростелеком;Кунгур |Пермский край
342;7164400;7164499;100;Ростелеком;Кунгур |Пермский край
342;7164500;7164999;500;Теле-Инвест;Кунгур |Пермский край
342;7165000;7165099;100;Ростелеком;Кунгур |Пермский край
342;7165100;7165299;200;Ростелеком;Кунгурский |Пермский край
342;7166000;7166999;1000;Российские железные дороги;Кунгур |Пермский край
342;7170000;7170199;200;ЛУКОЙЛ-ИНФОРМ;Кунгур |Пермский край
342;7220000;7220099;100;Ростелеком;Нытва |Нытвенский |Пермский край
342;7224100;7224199;100;Ростелеком;Нытвенский |Пермский край
342;7224600;7224699;100;Ростелеком;Нытвенский |Пермский край
342;7225100;7225109;10;РТ-Мобайл;Нытва |Нытвенский |Пермский край
342;7225110;7225159;50;Ростелеком;Нытвенский |Пермский край
342;7225300;7225499;200;Ростелеком;Нытвенский |Пермский край
342;7226400;7226499;100;Ростелеком;Нытвенский |Пермский край
342;7227100;7227699;600;Ростелеком;Нытвенский |Пермский край
342;7228100;7228199;100;Ростелеком;Нытвенский |Пермский край
342;7228300;7228599;300;Ростелеком;Нытвенский |Пермский край
342;7229000;7229399;400;Ростелеком;Нытвенский |Пермский край
342;7229500;7229699;200;Ростелеком;Нытвенский |Пермский край
342;7230000;7232299;2300;Ростелеком;Нытва |Нытвенский |Пермский край
342;7232300;7232319;20;Ростелеком;Нытвенский |Пермский край
342;7240000;7243199;3200;Ростелеком;Нытва |Нытвенский |Пермский край
342;7251000;7253559;2560;Ростелеком;Нытвенский |Пермский край
342;7292000;7292999;1000;Ростелеком;Нытва |Нытвенский |Пермский край
342;7295000;7295099;100;Ростелеком;Нытва |Нытвенский |Пермский край
342;7295100;7295799;700;Ростелеком;Нытва |Нытвенский |Пермский край
342;7295800;7295899;100;Теле-Инвест;Нытва |Нытвенский |Пермский край
342;7295900;7296199;300;Ростелеком;Нытва |Нытвенский |Пермский край
342;7296200;7296699;500;Ростелеком;Нытва |Нытвенский |Пермский край
342;7297000;7297999;1000;Ростелеком;Нытва |Нытвенский |Пермский край
342;7320000;7320099;100;Пермская телефонная компания;Краснокамск |Пермский край
342;7320100;7320399;300;Ростелеком;Краснокамск |Пермский край
342;7320400;7320899;500;Теле-Инвест;Краснокамск |Пермский край
342;7320900;7320999;100;Пермская телефонная компания;Краснокамск |Пермский край
342;7321000;7321199;200;Ростелеком;Краснокамск |Пермский край
342;7321200;7321249;50;Пермская телефонная компания;Краснокамск |Пермский край
342;7321250;7321259;10;РТ-Мобайл;Краснокамск |Пермский край
342;7321500;7321799;300;Телекон;Краснокамск |Пермский край
342;7322300;7322899;600;Ростелеком;Краснокамск |Пермский край
342;7322900;7322999;100;Теле-Инвест;Краснокамск |Пермский край
342;7323000;7323599;600;Связь объектов транспорта и добычи нефти;Краснокамск |Пермский край
342;7324000;7324999;1000;Ростелеком;Краснокамск |Пермский край
342;7326200;7326399;200;Территориальная генерирующая компания №9;Краснокамск |Пермский край
342;7326500;7326599;100;Территориальная генерирующая компания №9;Краснокамск |Пермский край
342;7328000;7328999;1000;Ростелеком;Краснокамск |Пермский край
342;7330000;7352999;23000;Ростелеком;Краснокамск |Пермский край
342;7353000;7355999;3000;МегаФон;Краснокамск |Пермский край
342;7370000;7379999;10000;Ростелеком;Краснокамск |Пермский край
342;7390000;7394999;5000;Ростелеком;Краснокамск |Пермский край
342;7395000;7395999;1000;Частный предприниматель Кожутко Виктор Георгиевич;Краснокамск |Пермский край
342;7396000;7399999;4000;Ростелеком;Краснокамск |Пермский край
342;7421000;7422999;2000;Ростелеком;Александровский |Пермский край |Пермский край
342;7424200;7424711;512;Ростелеком;Александровский |Пермский край |Пермский край
342;7426100;7426499;400;Ростелеком;Александровский |Пермский край |Пермский край
342;7431000;7437399;6400;Ростелеком;Александровск |Пермский край
342;7437400;7437599;200;Ростелеком;Александровский |Пермский край |Пермский край
342;7437600;7437899;300;Ростелеком;Александровск |Пермский край
342;7439800;7439999;200;Ростелеком;Александровск |Пермский край
342;7461100;7461109;10;РТ-Мобайл;Александровск |Пермский край
342;7461110;7461259;150;Ростелеком;Александровский |Пермский край |Пермский край
342;7462500;7462755;256;Ростелеком;Александровский |Пермский край |Пермский край
342;7463200;7463999;800;Ростелеком;Александровский |Пермский край |Пермский край
342;7471300;7471399;100;Ростелеком;Александровский |Пермский край |Пермский край
342;7473000;7473999;1000;Александровский машиностроительный завод;Александровск |Пермский край
342;7474300;7474399;100;Ростелеком;Александровский |Пермский край |Пермский край
342;7474400;7474499;100;Теле-Инвест;Александровск |Пермский край
342;7474500;7474599;100;Ростелеком;Александровский |Пермский край |Пермский край
342;7475510;7475549;40;Ростелеком;Александровский |Пермский край |Пермский край
342;7520000;7520099;100;Теле-Инвест;Суксунский |Пермский край
342;7520100;7520109;10;РТ-Мобайл;Суксунский |Пермский край
342;7530000;7539999;10000;Ростелеком;Суксунский |Пермский край
342;7691000;7691999;1000;Ростелеком;Ильинский |Пермский край
342;7692100;7692299;200;Ростелеком;Ильинский |Пермский край
342;7692300;7692715;416;Ростелеком;Ильинский |Пермский край
342;7693110;7693159;50;Ростелеком;Ильинский |Пермский край
342;7693200;7693299;100;Ростелеком;Ильинский |Пермский край
342;7693300;7693309;10;РТ-Мобайл;Ильинский |Пермский край
342;7693310;7693359;50;Ростелеком;Ильинский |Пермский край
342;7693410;7693459;50;Ростелеком;Ильинский |Пермский край
342;7693610;7693659;50;Ростелеком;Ильинский |Пермский край
342;7693710;7693759;50;Ростелеком;Ильинский |Пермский край
342;7694100;7694199;100;Ростелеком;Ильинский |Пермский край
342;7694210;7694259;50;Ростелеком;Ильинский |Пермский край
342;7694310;7694359;50;Ростелеком;Ильинский |Пермский край
342;7695100;7695199;100;Ростелеком;Ильинский |Пермский край
342;7695210;7695259;50;Ростелеком;Ильинский |Пермский край
342;7696100;7696199;100;Ростелеком;Ильинский |Пермский край
342;7696200;7696263;64;Ростелеком;Ильинский |Пермский край
342;7696300;7696899;600;Ростелеком;Ильинский |Пермский край
342;7697100;7697199;100;Ростелеком;Ильинский |Пермский край
342;7697200;7697227;28;Ростелеком;Ильинский |Пермский край
342;7698100;7698199;100;Ростелеком;Ильинский |Пермский край
342;7699000;7699031;32;Ростелеком;Ильинский |Пермский край
342;7699032;7699063;32;Ростелеком;Ильинский |Пермский край
342;7699100;7699299;200;Ростелеком;Ильинский |Пермский край
342;7699900;7699999;100;Теле-Инвест;Ильинский |Пермский край
342;7721000;7721999;1000;Ростелеком;Сивинский |Пермский край
342;7722100;7722199;100;Ростелеком;Сивинский |Пермский край
342;7722300;7722799;500;Ростелеком;Сивинский |Пермский край
342;7722800;7722855;56;Ростелеком;Сивинский |Пермский край
342;7722900;7722999;100;Ростелеком;Сивинский |Пермский край
342;7723100;7723599;500;Ростелеком;Сивинский |Пермский край
342;7724100;7724399;300;Ростелеком;Сивинский |Пермский край
342;7725100;7725109;10;РТ-Мобайл;Сивинский |Пермский край
342;7725110;7725159;50;Ростелеком;Сивинский |Пермский край
342;7728000;7728031;32;Ростелеком;Сивинский |Пермский край
342;7728100;7728199;100;Ростелеком;Сивинский |Пермский край
342;7729100;7729599;500;Ростелеком;Сивинский |Пермский край
342;7729600;7729699;100;Теле-Инвест;Сивинский |Пермский край
342;7820500;7820599;100;Теле-Инвест;Очер |Очерский |Пермский край
342;7820600;7820609;10;РТ-Мобайл;Очер |Очерский |Пермский край
342;7830000;7837099;7100;Ростелеком;Очер |Очерский |Пермский край
342;7837100;7837299;200;Ростелеком;Очерский |Пермский край
342;7837300;7837599;300;Ростелеком;Очер |Очерский |Пермский край
342;7837600;7839999;2400;Ростелеком;Очерский |Пермский край
342;7920000;7920099;100;Теле-Инвест;Оханский |Пермский край
342;7920100;7920109;10;РТ-Мобайл;Оханск |Оханский |Пермский край
342;7930000;7939999;10000;Ростелеком;Оханский |Пермский край
342;9120000;9126199;6200;Ростелеком;Оса |Осинский |Пермский край
342;9130500;9130699;200;ЛУКОЙЛ-ИНФОРМ;Осинский |Пермский край
342;9130800;9130999;200;ЛУКОЙЛ-ИНФОРМ;Осинский |Пермский край
342;9140000;9149999;10000;Ростелеком;Оса |Осинский |Пермский край
342;9155000;9155099;100;Связь объектов транспорта и добычи нефти;Оса |Осинский |Пермский край
342;9155500;9155599;100;Связь объектов транспорта и добычи нефти;Оса |Осинский |Пермский край
342;9156000;9156099;100;Теле-Инвест;Оса |Осинский |Пермский край
342;9156100;9156199;100;Ростелеком;Оса |Осинский |Пермский край
342;9157000;9157899;900;Связь объектов транспорта и добычи нефти;Осинский |Пермский край
342;9161100;9161259;160;Ростелеком;Осинский |Пермский край
342;9161260;9161269;10;РТ-Мобайл;Оса |Осинский |Пермский край
342;9161300;9161599;300;Ростелеком;Осинский |Пермский край
342;9161700;9161899;200;Ростелеком;Осинский |Пермский край
342;9162300;9162399;100;Ростелеком;Осинский |Пермский край
342;9162400;9162575;176;Ростелеком;Осинский |Пермский край
342;9162600;9162799;200;Ростелеком;Осинский |Пермский край
342;9163100;9163399;300;Ростелеком;Осинский |Пермский край
342;9164100;9164799;700;Ростелеком;Осинский |Пермский край
342;9165100;9165199;100;Ростелеком;Осинский |Пермский край
342;9165300;9165539;240;Ростелеком;Осинский |Пермский край
342;9165700;9165799;100;Ростелеком;Осинский |Пермский край
342;9220000;9225223;5224;Ростелеком;Бардымский |Пермский край
342;9225224;9225255;32;Ростелеком;Бардымский |Пермский край
342;9225256;9225265;10;РТ-Мобайл;Бардымский |Пермский край
342;9225300;9225399;100;Ростелеком;Бардымский |Пермский край
342;9231200;9231299;100;Ростелеком;Бардымский |Пермский край
342;9231300;9231599;300;Ростелеком;Бардымский |Пермский край
342;9241100;9241299;200;Ростелеком;Бардымский |Пермский край
342;9242100;9242199;100;Ростелеком;Бардымский |Пермский край
342;9243200;9243299;100;Ростелеком;Бардымский |Пермский край
342;9245100;9245299;200;Ростелеком;Бардымский |Пермский край
342;9246700;9246799;100;Ростелеком;Бардымский |Пермский край
342;9247100;9247199;100;Ростелеком;Бардымский |Пермский край
342;9248100;9248299;200;Ростелеком;Бардымский |Пермский край
342;9249400;9249499;100;Ростелеком;Бардымский |Пермский край
342;9251400;9251599;200;Ростелеком;Бардымский |Пермский край
342;9252000;9252999;1000;Ростелеком;Бардымский |Пермский край
342;9253100;9253199;100;Ростелеком;Бардымский |Пермский край
342;9254100;9254299;200;Ростелеком;Бардымский |Пермский край
342;9255400;9255499;100;Ростелеком;Бардымский |Пермский край
342;9256100;9256199;100;Ростелеком;Бардымский |Пермский край
342;9257500;9257599;100;Ростелеком;Бардымский |Пермский край
342;9258100;9258199;100;Ростелеком;Бардымский |Пермский край
342;9259300;9259399;100;Ростелеком;Бардымский |Пермский край
342;9391100;9391699;600;Ростелеком;Кочевский |Пермский край
342;9391700;9391799;100;"междугородной и международной электрической связи ""Ростелеком";Кочевский |Пермский край
342;9391800;9391999;200;Ростелеком;Кочевский |Пермский край
342;9392100;9392109;10;Ростелеком;Кочевский |Пермский край
342;9392110;9392159;50;Ростелеком;Кочевский |Пермский край
342;9392160;9392163;4;Ростелеком;Кочевский |Пермский край
342;9392164;9392173;10;РТ-Мобайл;Кочевский |Пермский край
342;9392200;9392579;380;Ростелеком;Кочевский |Пермский край
342;9392600;9392611;12;Ростелеком;Кочевский |Пермский край
342;9393000;9393199;200;Ростелеком;Кочевский |Пермский край
342;9393200;9393299;100;Теле-Инвест;Кочевский |Пермский край
342;9393300;9393411;112;Ростелеком;Кочевский |Пермский край
342;9421100;9421899;800;Ростелеком;Юрлинский |Пермский край
342;9422100;9422109;10;РТ-Мобайл;Юрлинский |Пермский край
342;9422110;9422159;50;Ростелеком;Юрлинский |Пермский край
342;9422210;9422259;50;Ростелеком;Юрлинский |Пермский край
342;9422310;9422359;50;Ростелеком;Юрлинский |Пермский край
342;9422410;9422459;50;Ростелеком;Юрлинский |Пермский край
342;9422510;9422559;50;Ростелеком;Юрлинский |Пермский край
342;9422610;9422659;50;Ростелеком;Юрлинский |Пермский край
342;9423000;9423999;1000;Ростелеком;Юрлинский |Пермский край
342;9424000;9424099;100;Теле-Инвест;Юрлинский |Пермский край
342;9623090;9623099;10;РТ-Мобайл;Еловский |Пермский край
342;9623100;9623199;100;Ростелеком;Еловский |Пермский край
